#OTUID ID	taxonomy	Confidence
3437bbb8b422130b628935cde56a2804	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__CL500-29_marine_group;s__	0.9960109815893095
343f7212e13ca06c6be083535b1d6b81	d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__	0.9999862966238037
3442ddde71a68ac79e22371fc37483b2	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfatirhabdium;s__	0.9999603576437335
34460103ea3039391c2f006a240eae56	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__uncultured;s__	0.999135661402073
34464e7c1ea2a97f7867ee67ef6ebf2b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Tibeticola;s__	0.8553812398110885
344b6eb422d9f1151a075fc42e8d2bc7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae	0.999867603032704
344f0337e27c89894a057e43af87d86f	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliales;g__Babeliales;s__	0.9995430842815423
34535baf1d7883a1d8341a975e7b9da0	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__SBR1031;g__SBR1031;s__	0.846195694085782
345ac95907f33eef5fe607680abc6376	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9999973461013199
345e8e73bb181c5432da43b143de53fe	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.9564743031338954
346609382ae19ee05623cf1f86cbecd5	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulfocapsa;s__	0.7320105983161892
346c33d1bfa63967b01fae0f911abcfc	d__Eukaryota	0.9999300893738543
346cf81e6637a052b650d7da4202fb26	d__Bacteria;p__Spirochaetota;c__Brevinematia;o__Brevinematales;f__Brevinemataceae;g__Brevinema;s__	0.9999998854407076
3473d2aa6d34ac3d46355a968b8cea27	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Pelolinea;s__	0.9997729373220848
347784c4a8f8d5b519d75af5c515ebd3	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadales;f__MA-28-I98C;g__MA-28-I98C;s__	0.856126552915686
348c34a1d7197e27317a30f95818625b	Unassigned	0.3834448816067084
34964c4eb6a13223a66d36b7c7b47033	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae	0.9089239263735359
349e0b44b6bc7df7b20486eaa5bd3ca5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Seohaeicola;s__	0.8147128812500719
34a2cf135d3c8aca39a816c38dd52038	d__Bacteria;p__Actinobacteriota;c__Actinobacteria	0.9883913559760511
34a497901911ecf07ec3be5b5df26762	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.876476721400109
34ae147b1a74b6bf824b2b5522fc7b0e	d__Bacteria	0.9999999999963669
34b0e7380132fd16821f871cf8b61df1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__Izemoplasmataceae;g__Izemoplasmataceae;s__	0.8391866748346734
34b994d777e1ac179be15b3c75c56f2c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.9999928427652733
34bb4ddf132e8a07562dc8807679c3f9	Unassigned	0.41397092408668634
34bd1c779c6654c296c490c8f2a0bd2d	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae	0.9965422672832925
34bd8ad543a7e779bd6d79359d469b24	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__Ohtaekwangia;s__	0.7860144780868238
34cdcac661d5a83dfd701b1f3c39334b	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9990814787984005
34d66d2de8bd7c3c271fa55137d6fd5b	d__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__Izemoplasmataceae;g__Izemoplasmataceae;s__	0.9999999995748396
34dabce49ff7e86e5a045ecc1518b338	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.9050306571922946
34e874efecdc2ab08d4fa6afc87f9c44	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__NS9_marine_group;g__NS9_marine_group;s__	0.9975143658566795
34f0cfe45329f2ca9a85b7eeb4583e15	d__Bacteria;p__Firmicutes;c__Moorellia;o__Desulfitibacterales;f__Desulfitibacteraceae;g__Desulfitibacter;s__	0.9997413369353447
34f5c973244401fd10aafecbd212b191	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__	0.9997608927298063
34fe2e14c40550639a196b3d08d086b0	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia	0.7278097590624343
35076f65347a732a3b7297d420179509	d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Desulforhabdus;s__	0.9990789272495394
3507a27ca8f9b0b81a3f963bcd3f1e40	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9999571794219925
3512e29528ef8fa09292cb2fa6cec167	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Lacibacter;s__	0.99951217129258
3536c7aae526f0ef49b96d0412a71269	d__Bacteria;p__WS2;c__WS2;o__WS2;f__WS2;g__WS2;s__	0.99798264878898
3539c618548ad21fc31f2f328f96a960	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured;s__	0.8379188435771917
353b755cf331fde18f032f7b93d31dd4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes_vadinHA17;g__Bacteroidetes_vadinHA17;s__	0.987691781045234
353d70bd1849b0213cf3f2b4746d5bae	d__Bacteria	0.9999999994637379
354605a4266e5a60479fa11a69a5d4d9	d__Bacteria;p__Firmicutes;c__Moorellia;o__Desulfitibacterales;f__Desulfitibacteraceae;g__Desulfitibacter;s__	0.9925102197489977
3546a16d1c2eeea15df9331fd065bb46	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae	0.9947527544797057
354783844420239b07976b222db6e8ae	d__Eukaryota	0.7269930111323417
3556c9583ab655cdbb85a9465afd44a6	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__MSBL9;f__4572-13;g__4572-13;s__	0.977690202602032
355caffece8c3fe6f21182e70f20aa71	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__PeM15;f__PeM15;g__PeM15;s__	0.9919557584591854
355ccdc3a40d2fbc0dc27a3698b68887	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__C1-B045;s__	0.9550688034902658
355fcf9618bc5739f55057f5b0f77a46	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__C1-B045;s__	0.9998579242131235
35630610491b65445aa3dacd41b0e371	d__Bacteria;p__Armatimonadota;c__uncultured;o__uncultured;f__uncultured;g__uncultured;s__	0.9999506143751006
35719f864db33f0712b3df4d1c1ed51c	d__Eukaryota	0.9999996885972
3574d0e2d0ff120564de370bf615ade3	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadia;f__Desulfuromonadia;g__Desulfuromonadia;s__	0.9491530626650374
3574d6765593cedcf533d95725f82a3e	d__Bacteria;p__Firmicutes;c__Moorellia;o__NRB23;f__NRB23;g__NRB23;s__	0.9651438369504789
3581caffcac85bec5e54f92371a67e0b	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadales;g__Fimbriimonadales;s__	0.9995435054724279
3584234f46ac1471fb3dd819cf84dfe3	Unassigned	0.3812845130080288
3586b0909492078256173ba281854f23	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes_vadinHA17;g__Bacteroidetes_vadinHA17;s__	0.9897331031810196
3589ea4d37cf7a6fd47c69dc9d6a4e80	d__Bacteria;p__Firmicutes;c__uncultured;o__uncultured;f__uncultured;g__uncultured;s__	0.999244339381871
358cece68e36b16e61212ea060de7d4e	d__Bacteria;p__Chloroflexi;c__JG30-KF-CM66;o__JG30-KF-CM66;f__JG30-KF-CM66;g__JG30-KF-CM66;s__	0.9580904290540456
358ee4b94478d64c5c996dc6f121267b	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__uncultured;s__	0.9996950532453022
359113e9e7bb0cbfdf94e0f0815b092d	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__OM27_clade;s__	0.9995259719699489
35987278d12e4ecbc131e63740258312	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__vadinBA26;f__vadinBA26;g__vadinBA26;s__	0.7523189486228052
359a10db1ab2fcc7109bbfc56d6ac5f6	d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Acetobacterium;s__	0.9999574089671643
359d55f2f1a2fae5e87fcfa4e7a75d9d	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Aquabacter;s__	0.9791483495240177
359ea75d51fa36770c3bf6bfaf8451e0	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__	0.9997577914107519
35a13b7dfb583db544ffc023b826b6fc	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae;g__Ercella;s__	0.9999837837549622
35a23ceff56df1536351a08ffb7bf0bb	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae	0.9659938696160699
35a27931b125f995285ea267c0f259f0	d__Bacteria;p__Desulfobacterota;c__uncultured;o__uncultured;f__uncultured;g__uncultured;s__	0.8987411053891359
35a2d71ff770d444cc984cadd49eea75	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Dehalobacterium;s__	0.9639076421088895
35a95d24326c944fe738f8e41a7fd39d	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__uncultured;s__	0.9999930619583446
35ac523709bd9072cc958717c4a960f5	d__Bacteria;p__Chloroflexi;c__Anaerolineae	0.7313494728458194
35ae901ae855e28e53995307d0f1ccc2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Hydrogenophilaceae;g__Thiobacillus;s__	0.9940576211201166
35bb3f7d94b93fa820a94098f0c11d97	d__Bacteria;p__Planctomycetota;c__Phycisphaerae	0.755738756491202
35bf58264a1b3f0e8316cbb4deb76b94	d__Eukaryota	0.9999993981097479
35c013a49038e962c3366649c87f2942	d__Bacteria	0.9999999436160258
35c77ff0efacfd426750e1906bdb77ba	d__Bacteria;p__Firmicutes;c__Bacilli;o__Thermoactinomycetales;f__Thermoactinomycetaceae;g__Planifilum;s__	0.9999988379946175
35c852658ebe81d7081a78c5957a2ef0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Aquincola;s__	0.8323635631046414
35ccf26b7d8fa2542545b9d7c220ec37	d__Bacteria	0.9999999921594743
35cde018f785b8ddb77139850b42b392	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__koll11;g__koll11;s__	0.8111440553475434
35d2ec9777d1fddf064993e203e977e5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__uncultured;s__	0.9999766104560399
35d81f6c2e5507e141b2d27c36701686	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae	0.9665609669765288
35de94e10fa8fedca5fab77ab5e6eab4	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix;s__	0.7345406337652711
35e4243d283fd1a34bdfa0b8c3f4f632	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.8521114835028281
35f8252d84b359fe6d6a5253f177fdac	d__Eukaryota	0.9342949020524661
35fed0e57746d168541f9f8dcc52e4a1	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae	0.9999454807567643
360a5eea4bf36e6166cf476569fe5ad6	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix;s__	0.9976642981479614
360c186608a454b3ac2fbf8c0dcd43a8	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Bellilinea;s__	0.9960380644872172
3623a824f17f556bc690738ae895edf2	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Anaerovorax;s__	0.9720501725347825
3626651305e88c9d422a890008bf3ca8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chitinibacteraceae;g__Andreprevotia;s__	0.732268901431406
36269055ec5e77ce628f1828d63dea4d	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__SH3-11;s__	0.9928772170500372
363c8fc72051f6707090150841b9ad34	d__Bacteria;p__Firmicutes;c__BRH-c20a;o__BRH-c20a;f__BRH-c20a;g__BRH-c20a;s__	0.9291879095146529
363d73b51f4cc261119c27c3669274ff	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae	0.7466660581022999
363e9ef83f022e4bbf818bf596a43a74	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__OPB41;f__OPB41;g__OPB41;s__	0.9999992615811406
363ec1197184e2bb6b411f3f67cf1094	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__CK06-06-Mud-MAS4B-21;s__	0.8582840778189719
363f78655d720249d414fb38b8f386bf	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__Pedosphaeraceae;s__	0.7204222834679842
364b1cd5daaa6a839bd36c46d3cbc435	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.849015198648079
364dd692ae9ae3ab544efb9762bcc863	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Sva0081_sediment_group;s__	0.977569316058407
365c61cce0e1f5119eadc7797bc16efb	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Coxiellales;f__Coxiellaceae;g__Coxiella;s__	0.9852419976583512
365c8befc13bbb2768c4b785428e96f9	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Pseudonocardia;s__	0.989937119007526
365ce45a206311961c0925b2afd48d8f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Dethiosulfatibacteraceae;g__Dethiosulfatibacter;s__	0.99999999913571
3662fd4a174dca2cccc352a60cefc954	d__Bacteria;p__LCP-89;c__LCP-89;o__LCP-89;f__LCP-89;g__LCP-89;s__	0.9999920583999121
36633f8bad9f81f0c3c11fb8797493d1	d__Bacteria;p__Firmicutes;c__Clostridia	0.9999843854661813
366a939b78484f66ca7559e1cea23ada	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Hydrogenophilaceae;g__Hydrogenophilaceae;s__	0.8323341540175436
36766d803a35ac1732da056637184f22	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__SBR1031;g__SBR1031;s__	0.9385364958314139
367a8aca57719c4c1d43160f1bb23456	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__OPB41;f__OPB41;g__OPB41;s__	0.9999986767988475
36805c893ce9aa97e1e10292a74fb0e6	d__Bacteria	0.9999999996249063
36844ac10358ef3eb6de1fa8c55e6b0c	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacteriales_(SR1);f__Absconditabacteriales_(SR1);g__Absconditabacteriales_(SR1);s__	0.9999999555363114
3684a404b39b5688834cc515218c02a6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacteraceae;s__	0.9145807267957812
368b1cb3633b12db3b73a8d45528f761	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__CL500-29_marine_group;s__	0.9996830984656657
369001a8b441c0db6309c3f3041401c3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.7632083297685778
3695090566bbd3f1a9909fb1140a190c	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__uncultured;g__uncultured;s__	0.998714765541659
36956a85487ddf6064754dadaa9d6bed	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.98428865725612
3697b173d28a197327e05bb97c2711dd	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;s__	0.999885236083376
3699f26137fa45c4eac2add478244e48	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	0.9999985009090582
369ce8f1022c15f97a4afa3826fdc786	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured;s__	0.9158621310238484
36a596cee493440f7ae1ae0dd6a30ba4	d__Bacteria;p__GAL15;c__GAL15;o__GAL15;f__GAL15;g__GAL15;s__	0.9996960789822137
36a7483a71bb20c65dad44512c4c2058	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__OPB41;f__OPB41;g__OPB41;s__	0.999999984924287
36abde3110e5215648aa2bea71c3e60f	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__uncultured;s__	0.7046039226285515
36ad25793f044ba5693d6dc2c969470f	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b;g__A4b;s__	0.7863045481041713
36ad6891f189c4d9e732324494d57c50	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta;s__	0.9969008602682639
36af5dd7e75827bfa3c0c6b36083bcab	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloligellaceae;s__	0.9791757336741054
36b020d3f83c5b74ffda254a3f0e544c	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__Dehalococcoidales;f__uncultured;g__uncultured;s__	0.9930807659811632
36c144eedeb579b67a14d1f119079fb2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Hydrogenophilaceae;g__uncultured;s__	0.9994730441108622
36d3b2433b93ed11fc4bfbd8b3c0ae79	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.9988173710410672
36da71f52fb57bc4ff8f939f94b6a4c1	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Candidatus_Anammoximicrobium;s__	0.999999632204645
36eb5eff9275d8444f1e72c80e254afb	d__Bacteria	0.9999999841266416
36ed2c65107388255f86226e356b1bda	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__uncultured;s__	0.8601692231952834
36f0b7937a7510868edf7cf28eef705d	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__uncultured;s__	0.7915828915727524
36f94859fa6aa1b66ea1281970317582	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae;g__hgcI_clade;s__	0.9968541544014213
36fb0405cf94904b603ca6028c72fbfa	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__uncultured;s__	0.7446086545856478
36fcae44abf2819c0ea78c9773817775	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__uncultured;s__	0.9826516023803578
370af6c6e23356fddacd6171e54a1314	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;s__	0.986928613678697
370ed34929d06d3db6ba4a4a07f3600a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__uncultured;s__	0.9983341145598097
371c5e190de69686d88fecb78a56a062	d__Bacteria;p__Firmicutes;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfurisporaceae;g__Desulfurispora;s__	0.9999931278140317
371d0aeacdb72fbf8862b83f405060f1	d__Bacteria;p__Patescibacteria;c__CPR2;o__CPR2;f__CPR2;g__CPR2;s__	0.999993359593723
3721497ed077d43a508b0b12af05c947	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__WCHB1-41;f__WCHB1-41;g__WCHB1-41;s__	0.9999837052520236
3727607c5d616aa651f5825053146e67	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae	0.9999045922100864
3728b4cf38ce28a1b41aa95c0de2fc73	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__uncultured;s__	0.9997364384840696
37343008bbb787bb7ad2f79bb16cd171	d__Eukaryota;p__Gracilipodida;c__Gracilipodida;o__Gracilipodida;f__Gracilipodida;g__Flamella;s__	0.9973811739324607
37356f474dc868461b7a3857caebb031	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.99973830270309
373ac859b1f1540ef335d0481793b8df	d__Bacteria;p__Hydrogenedentes;c__Hydrogenedentia;o__Hydrogenedentiales;f__Hydrogenedensaceae;g__Hydrogenedensaceae;s__	0.8682983128434479
373b74086d0e14e0b3e42f8748e87ac7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.9041115617158701
373dd4f39a351b917e414d2fbf878252	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	0.8086086391015305
373f2684bc25e628b6c674223ad133b6	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Azospirillum;s__	0.9996169749519752
3741bc81b1363b8f174cb1a9758da2e0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__CL500-29_marine_group;s__	0.9731297006632241
374c9a989282e5fde89a5f6720c5e691	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Levilinea;s__	0.9999618158191941
37509c05016e1187b0143f50d6d9b5c2	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__	0.9998267921709294
375133ad5d4eba0d4ccbb479cccfb21c	d__Eukaryota;p__Ciliophora;c__Intramacronucleata;o__Conthreep;f__Oligohymenophorea;g__Vorticella;s__	0.9987613500296187
37541e8ba669af72018cdd48bb82b74b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Edaphobaculum;s__	0.9999314877201273
3756c2fede187d6c95129b9af9ba73d5	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__SHA-41;g__SHA-41;s__	0.7710737118371632
3766f4b27fd78ef928559748e0fa5025	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliales;g__Babeliales;s__	0.9983144454511884
376b58da5a52a5ed9416faf2e91da750	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9966506281597143
376defbf1c9123e06b2acd774c76dbca	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillales_Incertae_Sedis;g__Constrictibacter;s__	0.9925420247909131
3777d8577facd7330ea495e0c8b57d19	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__OPB41;f__OPB41;g__OPB41;s__	0.9991748781471712
3778100039fdcaa8a075f413a805f8b0	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__Smithella;s__	0.9202692227260554
378e4770bbdb441cc3a70cf534597a81	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.8005914902830887
37a507a24b273ba4a319fee8ebd48ee7	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__0319-6G20;g__0319-6G20;s__	0.8001518703315955
37a89bcfa17e7a4cfada92473d07f05a	d__Bacteria	0.9999999195357399
37aa91370e1b163782903aa22f1dd00a	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__WCHB1-41;f__WCHB1-41;g__WCHB1-41;s__	0.999997565805877
37aeca8477d30a03b4c2bcb261499245	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae;g__Pseudopelobacter;s__	0.7755188845979665
37af89a16188edc6dda0a8739d30a3be	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__SBR1031;g__SBR1031;s__	0.7853676551488578
37b2a9a9f7c6c43ee74edbceec4c84e1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Lentimicrobiaceae;g__Lentimicrobium;s__	0.9938658905554597
37c40376e8c421748894dc714ae85675	d__Eukaryota	0.8926561761261874
37ce1717ad6ab139b155848f1a015919	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__EUB33-2;s__	0.9107037179074993
37d039632adf0ee0ccc29e3698cba91e	d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Vampirovibrionales;f__Vampirovibrionales;g__Vampirovibrionales;s__	0.9999999233448336
37d958c059aa4d69f6e70708f922f619	d__Eukaryota;p__Incertae_Sedis;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Dictyamoeba;s__	0.920216936342728
37d999bae2ef56d321bdde4a761dd254	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulfocapsaceae;s__	0.9774742069544604
37d9de3e4602a00cac3e233e6591095a	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfobacteraceae;s__	0.9560305073648971
